# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53781.85473895060  0.01876736111  -6.82329e-01  2.15675e+00  0.08362
53781.89732575616  0.01990740741  6.26354e+00  4.09966e+00  0.02626
53781.97913709875  0.01882523148  -4.77058e-01  2.72449e+00  0.06093
53782.02044496912  0.01882523148  8.18622e+00  3.63683e+00  0.03491
53782.06279450616  0.01975115741  -1.80655e-01  2.03926e+00  0.09022
53782.10398084875  0.01961805556  3.80757e+00  1.73907e+00  0.12430
53782.14541024690  0.01973958333  -3.30593e-02  2.05302e+00  0.09109
53782.18585006172  0.01888310185  2.00063e+00  3.52225e+00  0.03707
53782.28665445986  0.01883101852  4.72740e-01  2.81249e+00  0.05505
53782.32887668208  0.01973379630  7.55497e-01  3.85747e+00  0.02826
53782.37028871912  0.01972222222  4.29287e-01  2.06076e+00  0.08676
53782.41083848764  0.01895254630  1.48995e+00  1.81516e+00  0.11448
53782.45282922838  0.01963541667  1.29632e+00  2.10701e+00  0.08654
53782.57675862653  0.01974537037  2.61652e+00  3.56554e+00  0.03366
53782.65970422838  0.01995949074  -5.80578e-01  2.47421e+00  0.06589
53782.69991256171  0.01883680556  2.41151e+00  2.02238e+00  0.09444
53782.74115098764  0.01876736111  -8.50701e-01  2.60498e+00  0.06679
53782.85860469134  0.01138310185  4.17768e+00  2.30202e+00  0.12486
53782.88205376542  0.01031828704  -5.70813e-01  3.72930e+00  0.05779
53782.95594265431  0.01042245370  7.61506e+00  4.27818e+00  0.04602
53782.98069381171  0.01055555556  -4.03137e+00  2.57022e+00  0.10672
53783.00605260801  0.01135416667  5.21719e-01  2.83994e+00  0.09176
53783.02976209875  0.01057291667  3.82804e-01  5.01371e+00  0.03634
53783.10403871912  0.01134259259  3.12626e-01  3.45855e+00  0.06036
53783.12835006171  0.01109375000  2.51027e-01  2.36580e+00  0.12103
53783.15207112653  0.01032407407  -2.20098e-01  2.22533e+00  0.14132
53783.17672969135  0.01039930556  -2.85573e-01  3.42982e+00  0.07692
53783.25032922838  0.01026041667  7.41940e+00  2.96463e+00  0.08865
53783.27599473764  0.01134259259  1.64103e-01  2.08151e+00  0.15214
53783.29924126541  0.01039930556  -5.85731e-01  2.37843e+00  0.12703
53783.32384774690  0.01042245370  2.31843e+00  3.60258e+00  0.06470
53783.39850631171  0.01129629630  -1.75796e+00  3.85236e+00  0.05026
53783.42882459875  0.01703125000  4.54049e+00  2.13879e+00  0.11031
53783.46753987652  0.01792245370  3.63452e+00  2.64791e+00  0.08336
53783.91609890431  0.01008101852  -7.33054e-01  2.61452e+00  0.11257
53783.93826904320  0.01007523148  2.02543e+00  2.19674e+00  0.15959
53783.95958848764  0.00921875000  1.20706e+00  1.91624e+00  0.21882
53783.98263246912  0.01008680556  -1.18233e+00  1.95918e+00  0.18592
53784.00480260801  0.01006944444  2.11919e+00  2.31204e+00  0.13325
53784.02700746912  0.01009837963  5.07875e+00  2.64704e+00  0.10436
53784.05376672838  0.01468171296  5.19504e-01  1.89390e+00  0.13272
53784.08432807097  0.01379629630  1.21979e+00  2.68203e+00  0.07653
53784.11693223764  0.01478009259  -9.91688e-01  4.55980e+00  0.02989
53784.30666603393  0.01498842593  3.26864e+00  3.14275e+00  0.05694
53784.33787552467  0.01477430556  -2.74197e+00  2.31980e+00  0.09790
53784.36920654320  0.01468171296  -9.26805e-01  3.14109e+00  0.05948
53784.39981996912  0.01385995370  -2.64130e+00  4.39352e+00  0.03070
53784.62061858023  0.01387152778  -2.44181e+00  6.76482e+00  0.01694
53784.65310121912  0.01475694444  -2.40147e+00  4.15607e+00  0.03490
53784.68467529320  0.01489583333  9.35665e+00  7.69659e+00  0.01260
53784.71593108023  0.01470486111  4.66560e+00  1.17060e+01  0.00712
53785.02532344134  0.01974537037  -1.65613e+00  1.74186e+00  0.12458
53785.06714057097  0.01996527778  2.17251e+00  1.41416e+00  0.17448
53785.10879566357  0.02001157407  1.66217e+00  1.21677e+00  0.23423
53785.13953061727  0.00903356481  -1.46511e+00  1.64937e+00  0.29507
53785.20091371912  0.02871527778  1.75931e-01  9.85422e-01  0.25711
53785.25124358023  0.01982060185  8.00372e-02  1.29306e+00  0.21224
53785.29299126541  0.01995949074  9.19682e-01  1.44560e+00  0.17233
53785.33440330246  0.01976273148  -4.38673e-01  1.83169e+00  0.11485
53785.37535237653  0.01901041667  -1.76675e-01  2.67298e+00  0.06440
53785.41787552468  0.01980902778  2.92103e+00  3.11847e+00  0.04548
53785.45955955245  0.01988425926  1.16849e+00  2.06145e+00  0.09055
53785.50108733023  0.01980324074  1.38235e+00  1.74141e+00  0.12932
53785.54277135801  0.01987847222  -1.31241e+00  1.54416e+00  0.16773
53785.58439751541  0.01989583333  1.27409e+00  1.35669e+00  0.20363
53785.62602367283  0.01980902778  3.73009e-01  1.65268e+00  0.14926
53785.66759195986  0.01975694444  -1.92240e+00  1.82066e+00  0.12598
53785.70916603394  0.01972222222  3.72611e+00  2.11650e+00  0.09321
53785.75124358023  0.02007523148  2.98291e+00  2.62533e+00  0.06016
53785.79125515430  0.01850115741  1.34198e+00  4.01550e+00  0.02756
53785.83391719134  0.01985532407  8.26908e-01  3.10858e+00  0.04456
53785.87549705245  0.01982638889  -3.74928e+00  2.32629e+00  0.07871
53785.91631302467  0.01892939815  1.47617e+00  2.02002e+00  0.10360
53785.95807228394  0.01896412037  -5.70853e-02  1.77302e+00  0.13819
53785.99973895060  0.01894097222  -5.47363e+00  1.59568e+00  0.16677
53786.04233154319  0.01980902778  -8.96050e-01  1.32600e+00  0.22941
53786.08394033949  0.01979745370  -7.04749e-01  1.46020e+00  0.18516
53786.12568223764  0.01993055556  2.36350e+00  1.66422e+00  0.15162
53786.16726209875  0.01980902778  2.52800e+00  1.90872e+00  0.11366
53786.20794496912  0.01888310185  2.09801e+00  2.59685e+00  0.06787
53786.25059543208  0.01980902778  2.02126e+00  2.18328e+00  0.08666
53786.29231418209  0.01993055556  -1.21588e+00  1.63845e+00  0.13931
53786.33328640430  0.01917824074  -8.49988e-02  1.33744e+00  0.20168
53786.37560700616  0.01980902778  1.79873e+00  1.23447e+00  0.23977
53786.88058385801  0.01036458333  2.07009e+00  2.12891e+00  0.14729
53786.90248200616  0.01008680556  1.73715e+00  2.57280e+00  0.11193
53786.92461742282  0.01004629630  -2.68942e+00  2.20467e+00  0.15706
53786.94580376542  0.00905671296  -2.66198e-01  1.90234e+00  0.21521
53786.96900978393  0.01008680556  1.39357e+00  1.94641e+00  0.18643
53786.99107575616  0.00997685185  4.15374e+00  2.34036e+00  0.13282
53787.01332112653  0.01004629630  3.82416e+00  2.60101e+00  0.11106
53790.34097158949  0.01246527778  8.15074e-01  4.74108e+00  0.03287
53790.36927020060  0.01247685185  2.64812e+00  1.63482e+00  0.21371
53790.39291603393  0.00914351852  6.98453e-01  2.14272e+00  0.16981
53790.41615098764  0.01019097222  2.26093e+00  2.53735e+00  0.11829
53790.43822274690  0.01009837963  -9.38692e-01  2.20598e+00  0.15667
53790.45951904319  0.00921875000  8.60177e-01  1.84366e+00  0.22732
53790.48260932097  0.01013310185  1.55532e+00  1.96382e+00  0.19004
53790.50473895060  0.01007523148  -2.18655e+00  2.30884e+00  0.14079
53790.52692645060  0.01009837963  -3.19240e+00  2.64522e+00  0.10970
53790.54681070986  0.00374421296  -1.56504e+00  2.33327e+00  0.32358
53790.56572274690  0.01411458333  -4.59429e-01  1.16263e+00  0.33940
53790.59818223764  0.01495370370  -2.45201e+00  1.18918e+00  0.31101
53790.62938015431  0.01470486111  -1.24190e+00  1.24606e+00  0.29871
53790.66069959875  0.01456597222  1.37138e+00  1.28908e+00  0.30395
53790.69250515431  0.01491319444  -5.27975e-01  1.35845e+00  0.25143
53790.72310700616  0.01389467593  1.53966e+00  1.47057e+00  0.23422
53790.75563015431  0.01480902778  8.34153e-01  1.22842e+00  0.31093
53790.78706533949  0.01477430556  -6.54217e-01  1.17264e+00  0.32014
53790.81761510801  0.01388888889  -1.42507e+00  1.10197e+00  0.34755
53790.84921811727  0.01389467593  1.75154e-02  1.15455e+00  0.33970
53790.88069959875  0.01373263889  -6.78894e-01  1.20783e+00  0.32512
53790.91339635801  0.01482060185  9.81054e-01  1.19584e+00  0.31915
53790.94483154319  0.01483217593  2.75099e+00  1.20486e+00  0.31149
53790.97553756171  0.01391782407  -6.77907e-01  1.31760e+00  0.30316
53791.00801441356  0.01477430556  5.39715e-02  1.44474e+00  0.22479
53791.03938594135  0.01471064815  3.22440e-01  1.49876e+00  0.21650
53791.07081533949  0.01470486111  -1.14966e+00  1.32465e+00  0.28723
53791.10163709875  0.01391782407  2.50208e+00  1.24508e+00  0.31373
53791.13433964505  0.01498842593  4.93570e-01  1.19845e+00  0.31671
53791.16552020060  0.01474537037  1.02812e+00  1.19381e+00  0.32172
53791.20575168209  0.02353009259  2.49206e+00  1.05299e+00  0.26305
53791.24508617282  0.01381365741  1.43421e+00  1.35173e+00  0.26738
53791.27787552468  0.01499421296  1.74321e+00  1.27470e+00  0.27384
53791.30926441356  0.01494791667  2.65368e-01  1.41559e+00  0.24204
53791.33998779320  0.01403935185  4.14466e-01  1.59473e+00  0.19826
53791.37210006172  0.01480902778  3.99803e+00  1.80593e+00  0.14803
53791.40361626542  0.01490162037  7.42395e+00  2.33115e+00  0.09333
53791.43520770060  0.01505787037  8.48459e-01  3.62536e+00  0.04361
53791.59168918208  0.01379629630  -5.79302e+00  5.01217e+00  0.02760
53791.62425283949  0.01476273148  -8.14475e-01  2.79088e+00  0.06590
53791.65585006171  0.01491319444  7.57693e+00  2.32009e+00  0.10028
53791.68721001541  0.01484953704  2.44852e+00  2.94204e+00  0.07187
53791.71808964504  0.01410879630  -5.97021e+00  3.87524e+00  0.04003
53791.93950746912  0.01476273148  2.73005e+00  6.66170e+00  0.01862
53791.97097158949  0.01479166667  5.77185e+00  4.03399e+00  0.03594
53792.00142297838  0.01379629630  -9.75898e+00  7.91637e+00  0.01108
53792.03399242282  0.01475694444  -2.33470e+00  1.21503e+01  0.00719
53792.15421233023  0.00225694444  5.27735e+00  2.80460e+00  0.35255
53792.17550862653  0.01501157407  1.46032e+00  1.12305e+00  0.33719
53792.20678756171  0.01484375000  -1.11637e-01  1.16742e+00  0.32732
53792.23813594134  0.01475694444  2.84148e+00  1.23773e+00  0.32045
53792.26961163578  0.01477430556  7.54155e-01  1.30938e+00  0.30182
53792.30037552468  0.01391782407  1.12842e+00  1.62405e+00  0.23253
53792.33282922838  0.01476273148  -2.14776e-01  1.50081e+00  0.21730
53792.36440330245  0.01489004630  3.78911e+00  1.35371e+00  0.28426
53792.40412552468  0.02316550926  1.23591e+00  1.04664e+00  0.31939
53792.43991834875  0.01189814815  6.34722e+00  1.36626e+00  0.32769
53793.68475052468  0.00328125000  3.46888e+00  3.52862e+00  0.17124
53793.70009195986  0.01043981481  7.93438e-02  2.00521e+00  0.16648
53793.72264404319  0.01008680556  3.93079e-01  2.47271e+00  0.12043
53793.74486626541  0.01013310185  -1.18099e+00  2.22234e+00  0.15179
53793.76617413579  0.00926504630  2.79893e+00  1.86125e+00  0.21882
53793.78917182097  0.01008680556  1.62220e+00  1.94040e+00  0.18931
53793.81131881171  0.01005787037  6.13847e+00  2.30697e+00  0.13374
53793.83354682097  0.01010995370  5.68799e+00  2.60528e+00  0.11065
53793.85198432097  0.00355902778  2.68990e+00  2.19651e+00  0.33162
53793.87198432097  0.01500578704  9.24924e-01  1.04705e+00  0.35212
53793.90215793208  0.01374421296  1.61018e+00  1.16176e+00  0.32474
53793.93395191357  0.01391782407  3.17092e+00  1.18130e+00  0.32531
53793.96644612653  0.01482638889  4.66680e-01  1.17162e+00  0.31336
53793.99774242283  0.01466435185  8.89084e-02  1.20742e+00  0.30401
53794.02932807097  0.01481481481  1.04331e+00  1.36263e+00  0.26234
53794.06075168208  0.01462962963  -1.19108e+00  1.55387e+00  0.19943
53794.09163709875  0.01389467593  -2.50068e-02  1.66628e+00  0.18424
53794.12414867282  0.01477430556  -3.31766e-01  1.33373e+00  0.25869
53794.15552598764  0.01472800926  -5.66353e-01  1.23177e+00  0.30589
53794.19544496912  0.02303819444  1.29973e+00  9.69312e-01  0.30718
53794.23704219134  0.01475115741  2.27237e+00  1.20414e+00  0.31576
53794.26845422838  0.01472800926  1.80294e-02  1.36713e+00  0.24178
53794.29987205246  0.01471064815  3.76445e+00  1.36562e+00  0.26002
53794.33153293208  0.01476273148  2.87717e+00  1.35048e+00  0.26241
53794.36313015431  0.01491319444  2.77307e+00  1.49745e+00  0.20975
53794.39453061727  0.01486689815  4.13746e-01  1.66802e+00  0.17051
53794.42561279319  0.01459490741  4.15468e-01  2.01127e+00  0.12295
53794.45715214505  0.01469907407  4.52301e+00  2.85129e+00  0.06504
53794.67803756172  0.01482060185  2.92085e+00  3.55542e+00  0.04605
53794.70844844134  0.01379629630  1.89623e+00  2.66860e+00  0.08137
53794.74105839505  0.01479745370  2.72972e+00  3.54562e+00  0.05116
53794.77238941356  0.01469328704  7.72448e+00  5.25598e+00  0.02379
53794.99219265430  0.01390625000  -6.86921e+00  8.57135e+00  0.01069
53795.02471580245  0.01480902778  1.24077e+00  5.11448e+00  0.02487
53795.05604103394  0.01469907407  -1.64430e+01  1.13662e+01  0.00602
53795.20822274690  0.00225115741  -3.48677e+00  3.01809e+00  0.32495
53795.22949589504  0.01498263889  -7.04658e-01  1.22768e+00  0.30850
53795.26066487653  0.01468171296  6.66857e-01  1.25102e+00  0.30446
53795.29217529319  0.01475694444  -8.99410e-01  1.30197e+00  0.30424
53795.32385353393  0.01500000000  -6.60891e-01  1.32168e+00  0.30318
53795.35436858023  0.01389467593  -1.30264e+00  1.46204e+00  0.23301
53795.40652714505  0.03440972222  -4.03836e-01  9.57718e-01  0.23546
53795.84788709875  0.00945023148  2.52247e+00  2.08261e+00  0.17019
53795.87074010801  0.01013888889  4.45035e+00  2.44325e+00  0.12276
53795.89289288579  0.01011574074  -6.59673e-02  2.16948e+00  0.16041
53795.91419496912  0.00924189815  3.98278e+00  1.87417e+00  0.21560
53795.93734311727  0.01021412037  6.35544e-01  1.96474e+00  0.18129
53795.95936858023  0.01006365741  3.73550e+00  2.32983e+00  0.13220
53795.98157344134  0.01008101852  4.42979e+00  2.62089e+00  0.10871
53795.99937436727  0.00353009259  -8.47659e-01  4.20513e+00  0.11165
53798.83631302467  0.00925347222  3.21460e+00  2.24132e+00  0.15238
53798.85932228393  0.01008680556  -1.03198e+00  2.55234e+00  0.11401
53798.88059543209  0.00918402778  -2.62546e+00  2.35060e+00  0.14931
53798.90288131171  0.00930555556  -3.13700e+00  1.86977e+00  0.21411
53798.92597737653  0.01021412037  3.76936e+00  1.99943e+00  0.17684
53798.94800862652  0.01006944444  4.13643e+00  2.34892e+00  0.13103
53798.97018455245  0.01006944444  -2.80871e+00  2.67129e+00  0.10377
53798.98766140430  0.00368055556  -8.69239e+00  6.95023e+00  0.04895
53799.01330955245  0.02078703704  -3.77192e+00  2.99605e+00  0.04764
53799.09831533949  0.01963541667  -3.76515e-01  2.22491e+00  0.07776
53799.14137089505  0.01969328704  -7.37097e-01  1.92170e+00  0.09815
53799.18440330245  0.01970486111  3.77273e-01  2.30827e+00  0.07426
53799.29940908949  0.00375000000  -8.80204e+00  3.50858e+00  0.16024
53799.32402135801  0.01980902778  1.57439e+00  1.51104e+00  0.16291
53799.36512668208  0.01966435185  2.65794e+00  1.81049e+00  0.11277
53799.40630145060  0.01967013889  -2.41225e+00  2.71168e+00  0.05592
53799.61255723764  0.01961805556  5.19585e-01  2.65617e+00  0.05852
53799.65274820986  0.01865162037  -3.52789e+00  1.87653e+00  0.11156
53799.69406765431  0.01870949074  4.70248e+00  1.50912e+00  0.16639
53799.73537552467  0.01877893519  -8.03430e-01  1.50509e+00  0.16507
53799.77663709875  0.01877893519  1.33530e+00  1.84935e+00  0.10994
53799.81770191356  0.01857060185  6.28531e+00  3.06869e+00  0.04911
53800.02419496912  0.01875578704  -2.06775e+00  3.37518e+00  0.03935
53800.06634774690  0.01964699074  3.34485e-01  1.96788e+00  0.09524
53800.10752251542  0.01966435185  -3.53053e+00  1.59596e+00  0.14522
53800.15738362653  0.02836805556  -4.58489e-01  1.42256e+00  0.13179
53800.20739520060  0.01960648148  -1.90777e+00  2.22748e+00  0.07588
53800.24870885801  0.01976273148  1.00765e+00  3.93606e+00  0.02760
53800.45443802467  0.01968171296  4.66048e-02  2.90559e+00  0.05018
53800.49556070986  0.01965856481  9.62366e-01  1.89649e+00  0.10444
53800.53677020060  0.01971064815  2.80551e-02  1.54152e+00  0.15877
53800.57784080246  0.01962384259  1.14225e+00  1.42543e+00  0.17420
53800.61917760801  0.01980324074  4.75526e-01  1.75032e+00  0.11704
53800.65938015431  0.01885995370  7.69656e-01  2.59351e+00  0.06251
53800.86580376542  0.01896412037  3.84204e+00  2.26739e+00  0.07985
53800.90771348764  0.01961226852  8.36685e-01  1.62080e+00  0.13857
53800.94886510801  0.01960648148  -2.15533e+00  1.35898e+00  0.19447
53800.98928756172  0.01877893519  -8.44307e-02  1.34960e+00  0.20453
53801.03052598764  0.01875578704  -2.84204e-01  1.63094e+00  0.14625
53801.07265561727  0.01962384259  5.13428e+00  2.16192e+00  0.08115
53801.11282922838  0.01862847222  3.39923e+00  4.07319e+00  0.02840
53801.23758038579  0.01959490741  -1.06598e-01  3.94020e+00  0.03150
53801.27799126542  0.01884837963  3.88570e-01  2.26300e+00  0.07776
53801.31913709875  0.01873263889  1.41877e+00  1.87675e+00  0.12976
53801.36189751542  0.02024305556  2.06744e+00  1.42417e+00  0.18549
53801.39940330245  0.01685763889  3.13568e+00  1.61188e+00  0.18949
53802.05486626542  0.01248263889  3.09319e+00  4.36062e+00  0.03049
53802.08372621912  0.01306712963  1.42216e+00  2.05124e+00  0.13574
53802.12879566356  0.01233796296  -2.93811e+00  1.45021e+00  0.27131
53802.15688594135  0.01231481481  1.48261e+00  1.53566e+00  0.23772
53802.18485469135  0.01217013889  1.34168e+00  2.49384e+00  0.09561
53802.65098316356  0.00356481481  -1.75424e+00  3.42009e+00  0.16856
53802.66653293208  0.01056134259  1.54813e+00  2.01949e+00  0.16631
53802.68858154320  0.01008680556  -1.40129e+00  2.50013e+00  0.11614
53802.70988941356  0.00920717593  -2.11164e+00  2.28773e+00  0.15555
53802.73206533949  0.00921875000  -5.19221e-01  1.84394e+00  0.22395
53802.75521348764  0.01017939815  2.45271e+00  2.00138e+00  0.17859
53802.77726209875  0.01006365741  -3.06204e+00  2.31080e+00  0.13765
53802.79943223764  0.01003472222  -2.69782e+00  2.68511e+00  0.10523
53802.81597737653  0.00267939815  7.14109e+00  3.02335e+00  0.28585
53802.84188594134  0.02004629630  3.36268e+00  1.08558e+00  0.30767
53802.88225052468  0.01880208333  -7.37416e-01  1.24576e+00  0.24716
53802.92495885801  0.01979745370  -6.91111e-02  1.37135e+00  0.19748
53802.96654450615  0.01977430556  1.75528e+00  1.62492e+00  0.14496
53803.00817645060  0.01979745370  4.56134e+00  2.04107e+00  0.09117
53803.04995885801  0.01998263889  -8.65651e-01  1.91234e+00  0.10194
53803.09161395060  0.01992476852  6.54783e-01  1.47723e+00  0.15525
53803.14209427468  0.02879629630  2.20728e+00  1.05779e+00  0.21381
53803.19263246912  0.02009837963  7.04231e-01  1.14291e+00  0.27925
53803.23321117282  0.01896412037  7.53005e-01  1.06870e+00  0.31310
53803.27451904320  0.01896412037  2.65445e-02  1.09687e+00  0.30348
53803.31718686727  0.01990740741  6.75416e-02  1.22905e+00  0.23182
53803.35865098764  0.01977430556  1.16979e+00  1.35919e+00  0.18614
53803.40024242282  0.01975694444  1.24415e+00  1.67451e+00  0.13459
53803.44203061727  0.01994791667  3.06156e+00  2.19179e+00  0.07960
53803.52513246912  0.01982060185  -2.61227e-01  1.80908e+00  0.11985
